HOLE:	1249A
LEG:	204
TOP:	0.0241
BOTTOM:	90.1839
DEPTH_LSF	BDAV	BMAV	BSAV	RING	RBIT
m	ohmm	ohmm	ohmm	ohmm	ohmm		
55.7415	7.4540	6.3353	3.8514	7.6668	8.7412
55.7720	7.2542	6.4198	3.7255	7.6047	8.6582
55.8025	7.1523	6.2856	3.5826	7.6856	8.5658
55.8330	7.4755	6.5181	3.7150	7.5870	8.4633
55.8634	7.9214	6.6137	4.0394	7.5076	8.4288
55.8939	7.8275	6.3779	4.0205	7.4486	8.4268
55.9244	7.1950	6.0657	3.8052	7.1158	8.4084
55.9549	6.5443	5.8924	3.9857	6.5916	8.3771
55.9854	6.5747	5.7786	4.0021	6.3613	8.3161
56.0158	6.4074	5.3369	3.7781	6.3970	8.2091
56.0463	5.7268	4.7222	3.8540	6.5299	8.1243
56.0768	5.0415	5.2744	3.8541	7.0079	8.0930
56.1073	4.8028	5.5248	3.7421	5.8922	8.0912
56.1378	5.4037	4.9236	3.5754	5.8933	8.0905
56.1682	5.7909	4.5858	3.8578	5.8710	8.0754
56.1987	6.0033	4.8179	3.9190	5.8027	8.0459
56.2292	6.0188	5.4148	3.8864	5.7902	8.0114
56.2597	5.6559	5.5865	3.9322	5.8395	7.9830
56.2902	5.5421	5.4649	3.6184	5.7292	7.9638
56.3206	5.7608	5.2941	3.4248	5.5837	7.9202
56.3511	5.8172	5.0853	3.4922	5.4763	7.8886
56.3816	5.5692	4.8461	3.6818	5.5783	7.8723
56.4121	5.5588	5.0299	3.6845	5.5251	7.8322
56.4426	6.1526	5.1789	3.5040	5.4199	7.7880
56.4730	6.2571	4.7054	3.5466	5.5875	7.7610
56.5035	5.9841	4.6424	3.8377	5.6863	7.7479
56.5340	5.5083	4.7581	3.5106	5.7169	7.7434
56.5645	5.0050	4.9297	3.4586	5.7248	7.7390
56.5950	5.0218	4.8063	3.3366	5.3924	7.7293
56.6254	5.0404	4.3066	3.1091	5.2719	7.7131
56.6559	5.0362	4.1774	3.1225	5.2667	7.6672
56.6864	5.2295	4.1204	2.9981	5.3038	7.5993
56.7169	5.3407	4.1152	2.9822	5.2615	7.5168
56.7474	5.2656	4.2977	3.0352	5.2088	7.4738
56.7778	5.0210	4.2208	3.0817	5.1553	7.4340
56.8083	5.1918	4.0500	3.0700	4.9867	7.3788
56.8388	4.4298	4.2013	3.0140	4.9578	7.3264
56.8693	4.5833	4.3380	2.8271	5.1416	7.2890
56.8998	4.7263	4.1620	2.8465	4.9365	7.2171
56.9302	4.8390	4.2596	2.9403	4.8506	7.1592
56.9607	5.0582	4.4901	3.0614	5.0478	7.1319
56.9912	5.0756	4.6424	3.1719	5.0329	7.0857
57.0217	5.1521	4.6177	3.1851	4.9780	7.0300
57.0522	5.1627	4.4804	3.1601	4.9548	7.0016
57.0826	5.0021	4.2971	2.9332	4.7650	6.9603
57.1131	4.9152	4.1317	3.0412	4.7028	6.9415
57.1436	4.9594	4.1448	2.8572	4.7197	6.9136
57.1741	4.9439	4.1646	2.7777	4.6940	6.9087
57.2046	4.9066	4.1679	2.8286	4.6032	6.9088
57.2350	4.7613	4.2974	2.9484	4.5106	6.8885
57.2655	4.6392	4.1323	2.9431	4.5160	6.8629
57.2960	4.5970	3.9529	2.8600	4.4522	6.8852
57.3265	4.5358	3.8541	2.8193	4.3869	6.8789
57.3570	4.4849	3.8093	2.8336	4.3918	6.8629
57.3874	4.2587	3.8148	2.7295	4.4698	6.8962
57.4179	4.2284	3.6816	2.3839	4.6325	6.8888
57.4484	4.2958	3.5881	2.2465	5.0759	6.8530
57.4789	4.5135	3.6376	2.2726	5.4058	6.8356
57.5094	4.9470	3.8544	2.4288	5.5819	6.8063
57.5398	5.5499	4.6511	2.6893	5.5066	6.7602
57.5703	5.6637	4.7836	2.6383	5.3045	6.7279
57.6008	5.5165	4.7117	2.9440	5.2270	6.7232
57.6313	5.1542	4.5598	2.8880	4.9673	6.7183
57.6618	5.0649	4.2397	2.8164	4.8505	6.7127
57.6922	5.1655	4.1327	2.9140	4.8474	6.7022
57.7227	4.9291	4.2237	2.8965	4.8530	6.6899
57.7532	4.5424	3.8667	2.7169	4.7527	6.6770
57.7837	4.4735	3.8928	2.6360	4.5029	6.6699
57.8142	4.2066	3.3381	2.5437	4.2509	6.6609
57.8446	3.8227	3.2362	2.5090	4.2290	6.6435
57.8751	3.8907	3.3370	2.6490	3.7547	6.6405
57.9056	3.6622	3.5103	2.7746	3.6722	6.6469
57.9361	3.7589	3.5410	2.7111	3.6905	6.6306
57.9666	3.6816	3.5564	3.0962	3.7261	6.6171
57.9970	3.7635	3.5054	3.1351	3.8453	6.6045
58.0275	4.5578	3.7023	3.2915	3.8911	6.6039
58.0580	5.0313	3.8722	3.3992	4.3750	6.6135
58.0885	5.6168	4.8478	3.4167	5.0780	6.6219
58.1190	5.5419	4.7545	3.3603	5.2902	6.6173
58.1494	5.5620	5.0656	3.2815	5.5418	6.5943
58.1799	5.9167	5.0049	3.2448	5.9052	6.6020
58.2104	5.8955	4.9417	3.0952	5.8322	6.6397
58.2409	5.5416	4.7949	3.2455	5.5949	6.7202
58.2714	5.0480	4.5921	3.1632	5.4520	6.7502
58.3018	5.4835	4.3648	3.0892	5.4687	6.7739
58.3323	5.4338	4.3671	3.1666	5.5414	6.7606
58.3628	5.2291	4.3100	3.1404	5.6400	6.7385
58.3933	5.5123	4.4909	3.2965	5.6272	6.6172
58.4238	5.4974	4.5887	3.2288	5.4493	6.4024
58.4542	5.2398	4.5051	3.2055	5.3985	6.2300
58.4847	5.1661	4.5295	3.0270	5.3085	6.1599
58.5152	4.6247	4.2489	2.9605	5.2822	6.0833
58.5457	5.0107	4.1109	2.7149	5.0541	6.0572
58.5762	4.8139	4.5480	2.9619	5.2192	6.0609
58.6066	4.6268	4.3358	3.1531	5.2253	6.0794
58.6371	4.5485	4.2466	3.0466	5.1931	6.0879
58.6676	4.6563	4.0812	2.9862	5.0378	6.0824
58.6981	4.3015	4.0157	2.8906	5.0289	6.0790
58.7286	4.3293	4.0092	2.8310	5.1532	6.0281
58.7590	4.5522	4.2396	2.8835	4.9842	6.0059
58.7895	4.8574	4.4434	2.8494	4.9706	6.0103
58.8200	4.9771	4.5686	2.8051	5.0122	5.9942
58.8505	5.5873	4.3776	2.8298	5.6062	5.9852
58.8810	5.5861	4.3702	2.8730	5.5784	5.9747
58.9114	5.7460	4.4644	2.8294	5.8893	5.9604
58.9419	5.5984	4.5476	2.8152	5.8818	5.9399
58.9724	5.1723	4.5326	2.8185	5.7982	5.9270
59.0029	5.6405	4.4237	2.8267	5.6354	5.9383
59.0334	5.1078	4.2127	2.7487	5.4124	5.9879
59.0638	5.1629	4.3298	2.7296	5.4303	5.9647
59.0943	5.1322	4.1424	2.8676	5.4956	5.9936
59.1248	5.1487	4.2055	2.9126	5.4765	6.0538
59.1553	5.3093	4.2453	2.9380	5.4299	6.0597
59.1858	5.4400	4.2115	2.9083	5.1598	6.0520
59.2162	5.3551	3.9990	2.8208	4.8277	6.0489
59.2467	4.9079	3.9439	2.8499	4.7354	6.0237
59.2772	4.5985	3.9407	2.8482	4.8653	6.0010
59.3077	4.9184	4.2592	2.6983	4.6428	5.9944
59.3382	4.8872	4.5003	2.3923	4.3159	5.9949
59.3686	5.1107	4.0665	2.1976	3.9532	5.9859
59.3991	4.7470	3.5995	2.1163	4.3172	5.9829
59.4296	4.6929	3.3529	2.0763	3.6528	5.9737
59.4601	4.6528	2.7440	2.0265	4.5107	5.9714
59.4906	4.5188	2.7119	1.9511	3.8547	5.9797
59.5210	4.0499	2.8683	1.9326	4.2916	5.9910
59.5515	3.5900	2.8381	1.8820	4.0761	5.9802
59.5820	3.4128	2.5548	1.8406	3.9422	5.9715
59.6125	3.4411	2.0830	1.6328	3.9455	5.9749
59.6430	3.4759	2.2051	1.4974	3.8270	5.9848
59.6734	3.0400	2.2265	1.5670	3.7268	5.9776
59.7039	2.8524	2.1449	1.6748	3.7242	5.9618
59.7344	3.0293	2.6845	1.5562	3.6041	5.9705
59.7649	3.4179	5.0094	1.5900	3.1698	5.9547
59.7954	3.9534	4.1737	1.6879	3.0155	5.9642
59.8258	4.3287	2.7378	1.8124	3.4177	5.9359
59.8563	4.4014	3.4191	1.6495	3.8498	5.9210
59.8868	4.3995	3.4077	1.6430	4.0937	5.9106
59.9173	4.5942	2.8981	1.5717	4.1126	5.8919
59.9478	5.3187	2.4133	1.8204	5.0531	5.8724
59.9782	5.4231	2.4107	2.1076	5.6886	5.8712
60.0087	4.8630	2.4727	3.4431	6.0470	5.8555
60.0392	5.5673	3.9294	5.7925	6.5389	5.8147
60.0697	5.1842	4.5666	6.1935	6.5551	5.8130
60.1002	4.6014	4.4765	5.0328	6.3990	5.8236
60.1306	4.2578	4.5617	3.7692	6.1354	5.8011
60.1611	4.3692	4.8914	3.9735	6.2894	5.7957
60.1916	5.0079	5.7287	3.8631	6.2513	5.7861
60.2221	4.8451	7.0276	3.9060	6.2028	5.7739
60.2526	6.6706	6.3422	3.7898	6.3520	5.7563
60.2830	7.3243	5.5592	3.8331	6.4914	5.7335
60.3135	7.0619	5.4823	3.6865	6.5399	5.7276
60.3440	6.7215	5.1363	3.5310	6.3866	5.7312
60.3745	6.4163	4.5506	3.6400	6.2707	5.7072
60.4050	6.0178	4.3117	3.4045	6.0595	5.7213
60.4354	5.3604	4.1981	3.3719	5.7260	5.7275
60.4659	5.0523	3.9815	3.4912	5.5708	5.7312
60.4964	5.1124	3.9674	3.3866	5.3244	5.7476
60.5269	4.9188	3.9585	3.1055	5.2484	5.7333
60.5574	5.1660	3.8780	3.2280	5.3846	5.7362
60.5878	5.3255	3.8357	3.2160	5.5275	5.8242
60.6183	5.1328	4.0526	3.3699	5.4419	5.8955
60.6488	5.0934	4.3653	3.2588	5.3327	5.8831
60.6793	5.2247	4.1191	3.1773	5.2950	5.8729
60.7098	5.0425	4.2602	3.0462	5.0871	6.0092
60.7402	4.8493	3.7131	2.8247	4.7941	6.0157
60.7707	4.7338	4.2523	2.6277	4.9550	6.0472
60.8012	4.5961	3.8028	2.6470	4.8804	6.0465
60.8317	4.3646	3.7546	2.6928	5.4662	6.0302
60.8622	4.8833	4.3693	4.0258	6.1824	6.0611
60.8926	6.0726	6.2813	4.0790	6.9476	6.0277
60.9231	7.4410	6.7706	4.2697	6.7427	6.0624
60.9536	6.8387	6.5442	4.3032	7.9802	6.0625
60.9841	7.8178	6.3712	4.2888	8.1446	6.3503
61.0146	7.5628	5.0881	3.9156	8.3539	6.3602
61.0450	6.7613	5.1539	3.7268	7.8444	6.4961
61.0755	6.1146	5.1365	3.7224	6.7388	6.5839
61.1060	5.9254	5.0992	3.4416	7.0304	6.5297
61.1365	5.7071	5.2280	3.7841	6.7931	6.3576
61.1670	5.7895	5.2320	3.7673	6.2813	6.2719
61.1974	5.0217	5.1828	3.7106	6.1559	6.2074
61.2279	5.1246	4.9151	3.6858	5.6764	6.1604
61.2584	5.1615	5.1828	3.7266	5.7648	6.0609
61.2889	5.2235	5.1942	4.0115	5.6747	6.0300
61.3194	5.8076	5.4235	4.0527	6.0953	5.9998
61.3498	6.4969	5.4980	4.1376	6.4462	5.9565
61.3803	6.6205	5.6285	4.2711	6.4728	5.9293
61.4108	6.3893	5.7412	4.2014	6.4870	5.9307
61.4413	6.2808	5.8011	4.0565	6.5163	5.9120
61.4718	6.2095	5.6863	3.8884	6.3643	5.8645
61.5022	6.0792	5.4690	3.8622	6.2489	5.8244
61.5327	6.3615	5.1607	3.8106	6.3698	5.8208
61.5632	6.4203	5.0089	3.6801	6.4282	5.7274
61.5937	6.4552	5.1256	3.8967	6.0013	5.7246
61.6242	6.7492	5.3188	3.9176	6.1775	5.7020
61.6546	6.1835	5.2018	3.7250	5.4152	5.6774
61.6851	5.3516	4.1851	3.3943	5.5289	5.6876
61.7156	5.0650	4.3590	3.4743	5.1350	5.6934
61.7461	4.8583	4.3788	3.2384	4.9536	5.6763
61.7766	4.6408	4.0761	3.0465	4.7738	5.6569
61.8070	4.3028	3.7794	3.3651	4.6022	5.6364
61.8375	4.0283	3.7488	2.8644	4.3802	5.6145
61.8680	3.8410	3.5782	2.8265	4.1581	5.5747
61.8985	3.7889	3.4392	2.7335	3.9447	5.4661
61.9290	3.7706	3.5293	2.5998	3.9097	5.3605
61.9594	3.8169	3.5233	2.5941	3.9225	5.1776
61.9899	4.0088	3.4229	2.6047	3.9866	5.0495
62.0204	4.1224	3.5024	2.5546	4.1279	4.9903
62.0509	4.3691	3.5793	2.6224	4.3025	4.9361
62.0814	4.5377	3.7542	2.6470	4.5001	4.8395
62.1118	4.4894	3.8907	2.7013	4.7099	4.7733
62.1423	4.7002	3.7430	2.6130	4.7286	4.7398
62.1728	5.0052	3.5681	2.7064	4.6851	4.7199
62.2033	4.9621	3.8594	2.5860	4.4265	4.7054
62.2338	4.5969	3.7253	2.6819	3.9810	4.6593
62.2642	4.2031	3.3180	2.5283	3.9805	4.6211
62.2947	3.8271	3.3113	2.6030	3.8139	4.6480
62.3252	3.7478	3.0832	2.5865	3.6688	4.6354
62.3557	3.8811	3.0125	2.4492	3.6566	4.6032
62.3862	3.7448	3.1798	2.4699	3.5949	4.6233
62.4166	3.7088	3.2190	2.3639	3.5165	4.6419
62.4471	3.2720	3.1663	2.3415	3.3263	4.6352
62.4776	3.3768	2.9688	2.2839	3.0445	4.6056
62.5081	3.1230	2.9275	2.2713	2.7083	4.5973
62.5386	3.2850	2.5960	1.9731	2.6413	4.5992
62.5690	2.7740	2.3044	1.9014	2.7708	4.5623
62.5995	2.4588	2.0936	1.9443	2.6147	4.5343
62.6300	2.1634	1.9822	2.0601	2.4978	4.4602
62.6605	2.4536	2.6128	1.9689	2.6390	4.4470
62.6910	2.5424	2.3562	1.8319	2.6146	4.4052
62.7214	2.8479	2.2579	2.5500	2.7326	4.3543
62.7519	3.0204	2.7706	3.0246	2.9879	4.3142
62.7824	3.2353	2.7343	2.8769	3.1301	4.2751
62.8129	3.3008	2.9597	3.2237	3.3165	4.2617
62.8434	3.5125	3.2798	3.2568	3.5094	4.2583
62.8738	3.6365	3.4707	2.9991	3.6114	4.2434
62.9043	3.6982	3.5530	2.6740	3.6263	4.2542
62.9348	3.7055	3.5701	2.5066	3.7065	4.2248
62.9653	3.7406	3.5734	2.4431	3.7410	4.2443
62.9958	3.7868	3.4966	2.4023	3.7417	4.2564
63.0262	3.7710	3.4634	2.5385	3.7786	4.2327
63.0567	4.0035	3.4292	2.6418	3.8793	4.2442
63.0872	4.2495	3.2781	2.4878	4.0032	4.2681
63.1177	4.0853	3.2212	2.5592	4.0099	4.2551
63.1482	4.1363	3.3556	2.6529	4.0288	4.2488
63.1786	4.3051	3.5039	2.6205	4.1269	4.2780
63.2091	4.4375	3.7330	2.4960	4.2196	4.2393
63.2396	4.3135	3.4821	2.3668	4.3518	4.2251
63.2701	4.0420	3.2274	2.4028	4.2134	4.2439
63.3006	3.8744	3.0540	2.3629	4.0961	4.2478
63.3310	3.4970	2.9300	2.3653	3.9775	4.2296
63.3615	3.3682	2.9170	2.4318	3.7545	4.2316
63.3920	3.3178	2.9160	2.2904	3.5570	4.2510
63.4225	3.2113	2.9595	2.2997	3.5399	4.2405
63.4530	3.0491	2.9647	2.2645	3.5322	4.2585
63.4834	2.8997	2.9831	2.2811	3.3380	4.2826
63.5139	2.8422	2.7844	2.2745	3.1388	4.2935
63.5444	2.6460	2.8652	2.2214	3.0091	4.3108
63.5749	2.8404	2.8624	2.1848	2.9934	4.3248
63.6054	2.8676	2.6819	2.2315	3.0819	4.3377
63.6358	2.9142	2.6840	2.2807	3.0704	4.3573
63.6663	2.8841	2.8502	2.2339	2.9310	4.4057
63.6968	2.8682	2.9603	2.2104	2.9035	4.4491
63.7273	3.0933	2.8326	2.1817	2.9419	4.4412
63.7578	2.9986	2.8923	2.2954	3.0717	4.4686
63.7882	2.9088	3.1345	2.8137	3.3147	4.4952
63.8187	3.1234	3.3010	2.6733	3.1774	4.5424
63.8492	3.3210	3.6429	3.1073	3.1786	4.6102
63.8797	3.5065	4.5380	3.2690	3.2195	4.5960
63.9102	3.7486	3.0365	3.2824	3.2945	4.6280
63.9406	3.4606	3.3371	3.2426	3.4502	4.6688
63.9711	3.3649	3.2441	3.1873	3.6234	4.6481
64.0016	3.2573	3.1300	3.1263	3.5157	4.6385
64.0321	3.1997	2.9218	3.1105	3.4120	4.6557
64.0626	3.2823	2.8255	3.0581	3.4046	4.6732
64.0930	3.4063	2.8507	2.8845	3.5042	4.6881
64.1235	3.4322	2.9046	2.6674	3.6052	4.6986
64.1540	3.4795	3.0215	2.5229	3.6941	4.6869
64.1845	3.6126	3.0879	2.5348	3.7562	4.6917
64.2150	3.8556	3.0236	2.4898	3.8183	4.7214
64.2454	3.8172	2.9713	2.4569	4.1380	4.7065
64.2759	3.7302	3.0253	2.4454	4.1709	4.7141
64.3064	3.7029	3.1528	2.6408	4.0709	4.7205
64.3369	3.5761	3.2260	2.8990	4.0668	4.7144
64.3674	3.6239	3.3117	2.9100	4.1711	4.7116
64.3978	3.5999	3.8064	2.8091	4.1967	4.7172
64.4283	3.6120	3.6607	2.7268	4.1134	4.7108
64.4588	3.7448	3.2417	2.3722	4.0985	4.6903
64.4893	3.9315	2.9589	2.3513	4.0503	4.7043
64.5198	3.7258	2.8107	2.4084	4.0263	4.7177
64.5502	3.2808	2.6053	2.3649	4.0778	4.7071
64.5807	2.9374	2.8076	2.2494	4.0806	4.7088
64.6112	2.7129	2.8209	2.2898	3.8194	4.6775
64.6417	2.8902	2.7238	2.1212	3.2761	4.6845
64.6722	3.3242	2.7477	2.1381	2.9012	4.6966
64.7026	3.6525	2.9884	2.2751	2.9855	4.6943
64.7331	3.8276	2.9462	2.2246	3.3081	4.6767
64.7636	4.0119	3.4647	2.3624	3.6696	4.6978
64.7941	4.0727	3.6192	2.4236	3.9773	4.7060
64.8246	4.1181	3.1468	2.7068	4.1277	4.7222
64.8550	4.1579	3.5347	2.9063	4.1155	4.7440
64.8855	4.1521	3.8492	2.9715	4.0782	4.7733
64.9160	3.9330	3.8348	2.9828	3.7828	4.7854
64.9465	3.9945	3.8652	2.7892	3.5677	4.7713
64.9770	4.0901	3.8172	2.6803	3.5725	4.7871
65.0074	4.1584	3.7006	2.5923	3.6140	4.8222
65.0379	4.0460	3.7360	2.5232	3.5942	4.8162
65.0684	3.9346	3.5811	2.5351	3.5775	4.8241
65.0989	3.9177	3.4507	2.5640	3.6056	4.8220
65.1294	3.7439	3.3426	2.5012	3.6602	4.7947
65.1598	3.4647	3.1556	2.3643	3.5934	4.7835
65.1903	3.1936	2.9616	2.3737	3.6335	4.8367
65.2208	3.0661	2.9571	2.3500	3.8286	4.8221
65.2513	3.3792	3.1821	2.2949	4.0046	4.8174
65.2818	3.8106	3.8205	2.5727	4.2671	4.8271
65.3122	4.2809	4.4750	3.0410	4.7200	4.8453
65.3427	4.9512	4.9406	3.3345	5.3533	4.8185
65.3732	5.7275	4.8259	3.4053	5.6213	4.8609
65.4037	6.0100	4.9471	3.3364	5.6591	4.8893
65.4342	5.4621	4.5291	3.2681	5.5023	4.9050
65.4646	4.4280	4.0682	3.3031	5.2775	4.9081
65.4951	3.8262	3.6017	3.4084	4.7701	4.8982
65.5256	3.6230	3.1096	3.3797	3.7480	4.9003
65.5561	3.7093	3.0295	3.1964	3.5337	4.8890
65.5866	3.2592	3.0280	2.7111	3.4459	4.8793
65.6170	3.2176	3.1143	2.5852	3.6920	4.8855
65.6475	3.3774	3.0498	2.5703	3.9593	4.8926
65.6780	3.6635	3.3927	2.5556	4.2288	4.8873
65.7085	3.8728	3.5153	2.5998	4.1141	4.8810
65.7390	3.8016	3.5727	2.6462	4.0182	4.8912
65.7694	3.7968	3.5606	2.5177	3.8544	4.9198
65.7999	3.8488	3.5485	2.4169	3.6727	4.9196
65.8304	4.0099	3.4908	2.4149	3.6417	4.9200
65.8609	3.8329	3.4294	2.4312	3.8947	4.8917
65.8914	3.5990	3.6581	2.5038	3.9848	4.8749
65.9218	3.6521	3.8592	2.7161	4.0471	4.8590
65.9523	3.7770	3.8418	2.8652	4.0740	4.8232
65.9828	3.9108	3.7665	3.0086	4.0607	4.8185
66.0133	3.8745	3.6991	2.9411	3.9746	4.8281
66.0438	3.8358	3.6509	2.8340	4.0256	4.8353
66.0742	3.8307	3.6162	2.7613	4.1569	4.8414
66.1047	3.8866	3.5867	2.7224	4.1926	4.8377
66.1352	3.9415	3.5463	2.9557	4.2289	4.7805
66.1657	3.9946	3.5027	3.1125	4.2897	4.7486
66.1962	4.0887	3.6186	3.1170	4.3711	4.7004
66.2266	4.2806	3.8109	3.1376	4.5409	4.6292
66.2571	4.4240	4.2030	3.1722	4.8307	4.5827
66.2876	4.5619	4.1409	3.2046	4.9877	4.5600
66.3181	4.6336	4.0942	3.2309	4.9897	4.5345
66.3486	4.6902	3.9866	3.1996	4.9918	4.4996
66.3790	4.5905	3.8184	3.1566	4.8909	4.4605
66.4095	4.4187	3.6205	2.9621	4.7181	4.4391
66.4400	3.8910	3.3120	2.7259	4.4691	4.4185
66.4705	3.6540	3.2318	2.5486	4.2446	4.3891
66.5010	3.7370	3.2274	2.5935	4.0420	4.3840
66.5314	3.8961	3.3268	2.6566	3.9621	4.3697
66.5619	4.1274	3.5281	2.6547	4.0444	4.3624
66.5924	4.3851	3.6671	2.6808	4.4366	4.3862
66.6229	4.6676	3.6209	2.8042	4.5374	4.3754
66.6534	4.6842	3.4790	2.7775	4.5370	4.3478
66.6838	4.6365	3.3687	2.8227	4.4661	4.3382
66.7143	4.5346	3.4560	2.7597	4.4015	4.3276
66.7448	4.4234	3.4728	2.6916	4.3387	4.3263
66.7753	4.5319	3.4138	2.6788	4.3592	4.3202
66.8058	4.4369	3.4546	2.7254	4.3936	4.3040
66.8362	4.3190	3.5214	2.6758	4.4354	4.2807
66.8667	4.2915	3.5301	2.6078	4.4687	4.2679
66.8972	4.3572	3.5265	2.5953	4.4713	4.2551
66.9277	4.2757	3.5047	2.7092	4.4249	4.2352
66.9582	4.2018	3.5321	2.7357	4.3557	4.2264
66.9886	4.0948	3.5945	2.6865	4.2892	4.2112
67.0191	3.8891	3.6207	2.6497	4.2127	4.1923
67.0496	3.8109	3.4098	2.6470	4.2235	4.1635
67.0801	3.7776	3.2976	2.6466	4.2828	4.1471
67.1106	3.7972	3.3896	2.7671	4.2662	4.1578
67.1410	3.8475	3.5116	2.8355	4.2800	4.1577
67.1715	3.9278	3.4699	2.8324	4.3090	4.1313
67.2020	4.0434	3.4101	2.8215	4.3950	4.1178
67.2325	4.1760	3.5355	2.8875	4.5339	4.1221
67.2630	4.2628	3.5808	2.9669	4.5801	4.1408
67.2934	4.4168	3.5660	2.9940	4.5488	4.1138
67.3239	4.5167	3.5483	2.9590	4.5702	4.1016
67.3544	4.4220	3.5199	2.9151	4.5881	4.1014
67.3849	4.0841	3.3215	2.7936	4.4908	4.1070
67.4154	3.3553	3.0256	2.6936	4.3900	4.1089
67.4458	2.6676	2.7699	2.6165	4.2932	4.1005
67.4763	2.5122	2.8140	2.4705	4.1620	4.0804
67.5068	2.4853	2.6264	2.3358	3.8804	4.0675
67.5373	2.4187	2.4325	2.2464	3.3759	4.0517
67.5678	2.3884	2.3900	2.2759	2.7240	4.0280
67.5982	2.3637	2.3159	2.1658	2.4199	4.0091
67.6287	2.3515	2.2285	2.0815	2.3256	3.9928
67.6592	2.4062	2.1458	2.0376	2.3562	3.9595
67.6897	2.4629	2.2222	2.0273	2.3989	3.9508
67.7202	2.4906	2.3431	2.0346	2.4539	3.9444
67.7506	2.4917	2.3608	2.0418	2.5148	3.9245
67.7811	2.4997	2.3462	2.0038	2.5753	3.9046
67.8116	2.5615	2.4076	2.1387	2.6078	3.8891
67.8421	2.6890	2.5540	2.1364	2.6810	3.8780
67.8726	2.8262	2.5208	2.1185	2.7917	3.8673
67.9030	2.9537	2.5513	2.1609	2.8481	3.8535
67.9335	3.0835	2.6749	2.1920	2.9231	3.8346
67.9640	3.1554	2.6917	2.2173	3.0068	3.8154
67.9945	3.1860	2.6757	2.2048	3.1054	3.7824
68.0250	3.2588	2.7474	2.1930	3.2476	3.7631
68.0554	3.2861	2.8256	2.2055	3.3519	3.7490
68.0859	3.6505	2.9104	2.2332	3.3439	3.7483
68.1164	3.2856	2.9893	2.2722	3.2051	3.7393
68.1469	3.1900	3.0623	2.3257	3.2260	3.7229
68.1774	3.2352	3.0105	2.3470	3.2153	3.6947
68.2078	3.0618	2.9269	2.2815	3.1380	3.6867
68.2383	2.9227	2.8260	2.1282	3.1315	3.6838
68.2688	2.8045	2.7854	2.0320	3.4053	3.6810
68.2993	2.8245	2.7867	2.0427	3.3817	3.6769
68.3298	2.8787	2.8578	2.0235	3.3350	3.6713
68.3602	3.0499	3.0241	1.9520	3.4052	3.6593
68.3907	3.1808	3.1591	1.9551	3.4759	3.6308
68.4212	3.2738	3.1566	1.9982	3.4858	3.6087
68.4517	3.2896	2.7964	1.9687	3.4710	3.6088
68.4822	3.3152	2.7774	1.9648	3.4315	3.6088
68.5126	3.2207	2.7869	1.9862	3.3474	3.6046
68.5431	2.9832	2.7213	2.0227	3.2485	3.5950
68.5736	2.9512	2.7307	1.9808	3.1452	3.5746
68.6041	3.1252	2.7243	2.0097	3.1439	3.5552
68.6346	3.1279	2.8015	2.1351	3.1702	3.5377
68.6650	2.9958	2.7627	2.1808	3.1716	3.5243
68.6955	2.9709	2.7252	2.1114	3.1816	3.5203
68.7260	2.9945	2.7465	2.0247	3.1291	3.5208
68.7565	2.9379	2.7184	1.9629	3.0675	3.5138
68.7870	2.8604	2.6502	1.9730	2.9892	3.5117
68.8174	2.8528	2.6251	2.0189	2.9617	3.5179
68.8479	2.8960	2.6218	2.0151	2.9803	3.5347
68.8784	3.0024	2.5821	2.0109	3.0142	3.5518
68.9089	3.0264	2.6701	2.0321	3.0119	3.5659
68.9394	3.0454	2.8421	2.1323	3.0185	3.5790
68.9698	3.0480	2.7392	2.2461	3.0134	3.5911
69.0003	3.0524	2.6047	2.1256	3.0018	3.6047
69.0308	3.0629	2.5751	2.0889	3.0095	3.6282
69.0613	3.0474	2.5210	2.1105	3.0305	3.6431
69.0918	2.9572	2.4532	2.2527	2.9821	3.6511
69.1222	2.9386	2.4677	2.2284	2.9630	3.6602
69.1527	2.9136	2.4076	2.1535	2.9255	3.6668
69.1832	2.8759	2.4218	2.1112	2.8858	3.6678
69.2137	2.8401	2.4784	2.1863	2.8841	3.7033
69.2442	2.7849	2.5896	2.1755	2.8976	3.6924
69.2746	2.8041	2.5178	2.2212	2.9401	3.6966
69.3051	2.7633	2.6030	2.2325	2.9695	3.7052
69.3356	2.8425	2.7141	2.2742	2.9837	3.7182
69.3661	2.9373	2.7761	2.2960	2.9955	3.7142
69.3966	2.9821	2.8919	2.3581	3.0277	3.6949
69.4270	3.0606	2.9393	2.4695	3.1104	3.6793
69.4575	3.2050	3.0422	2.5060	3.2224	3.6938
69.4880	3.1809	3.1718	2.4586	3.2535	3.6926
69.5185	3.2648	3.2209	2.5231	3.3330	3.6836
69.5490	3.3584	3.1766	2.5136	3.3147	3.6726
69.5794	3.1427	3.1139	2.5655	3.3498	3.6584
69.6099	2.8977	3.0542	2.5316	3.3025	3.6279
69.6404	2.9914	3.1368	2.5101	3.2321	3.6052
69.6709	3.1945	3.2802	2.6173	3.3259	3.5782
69.7014	3.1301	3.1134	2.5272	3.3534	3.5453
69.7318	2.9816	3.0403	2.3585	3.2852	3.5226
69.7623	2.9820	2.9552	2.2390	3.1088	3.5020
69.7928	3.0028	2.8329	2.1658	2.9634	3.4888
69.8233	2.9052	2.5872	2.1323	2.8836	3.4742
